Date,Symbol,High,Low,Open,Close,PP,R1,S1,R2,S2,Breakout_R1
2023-01-02,RELIANCE.NS,2579.00,2548.20,2550.00,2575.90,,,,,,FALSE
2023-01-03,RELIANCE.NS,2573.00,2547.80,2565.05,2557.05,,,,,,FALSE
2023-01-04,RELIANCE.NS,2561.05,2514.00,2557.00,2518.55,,,,,,FALSE
2023-01-05,RELIANCE.NS,2536.40,2504.00,2523.50,2514.05,,,,,,FALSE
2023-01-06,RELIANCE.NS,2547.95,2518.30,2526.65,2536.90,,,,,,FALSE
2023-01-09,RELIANCE.NS,2602.00,2543.35,2545.30,2596.80,2539.97,2575.93,2500.93,2614.97,2464.97,FALSE
2023-01-10,RELIANCE.NS,2606.00,2546.00,2606.00,2558.40,2539.97,2575.93,2500.93,2614.97,2464.97,FALSE
2023-01-11,RELIANCE.NS,2558.00,2521.10,2552.50,2526.15,2539.97,2575.93,2500.93,2614.97,2464.97,FALSE
2023-01-12,RELIANCE.NS,2532.50,2465.00,2524.85,2471.60,2539.97,2575.93,2500.93,2614.97,2464.97,FALSE
2023-01-13,RELIANCE.NS,2472.90,2434.60,2458.40,2467.60,2539.97,2575.93,2500.93,2614.97,2464.97,FALSE
2023-01-16,RELIANCE.NS,2479.65,2427.00,2472.70,2444.10,2502.73,2570.87,2399.47,2674.13,2331.33,FALSE
2023-01-17,RELIANCE.NS,2483.00,2450.60,2458.00,2478.80,2502.73,2570.87,2399.47,2674.13,2331.33,FALSE
2023-01-18,RELIANCE.NS,2491.10,2460.35,2473.50,2474.70,2502.73,2570.87,2399.47,2674.13,2331.33,FALSE
2023-01-19,RELIANCE.NS,2481.15,2456.65,2472.90,2472.05,2502.73,2570.87,2399.47,2674.13,2331.33,FALSE
2023-01-20,RELIANCE.NS,2475.00,2437.25,2475.00,2442.65,2502.73,2570.87,2399.47,2674.13,2331.33,FALSE
2023-01-23,RELIANCE.NS,2466.20,2425.00,2449.00,2430.30,2453.58,2480.17,2416.07,2517.68,2389.48,FALSE
2023-01-24,RELIANCE.NS,2443.65,2387.35,2440.00,2415.95,2453.58,2480.17,2416.07,2517.68,2389.48,FALSE
2023-01-25,RELIANCE.NS,2414.70,2380.00,2412.45,2382.55,2453.58,2480.17,2416.07,2517.68,2389.48,FALSE
2023-01-27,RELIANCE.NS,2387.35,2311.65,2384.40,2337.35,2453.58,2480.17,2416.07,2517.68,2389.48,FALSE
2023-01-30,RELIANCE.NS,2371.90,2301.00,2331.70,2359.75,2371.73,2431.82,2277.27,2526.28,2217.18,FALSE
2023-01-31,RELIANCE.NS,2387.65,2341.00,2382.00,2353.85,2371.73,2431.82,2277.27,2526.28,2217.18,FALSE
2023-02-01,RELIANCE.NS,2379.95,2305.00,2379.95,2339.90,2371.73,2431.82,2277.27,2526.28,2217.18,FALSE
2023-02-02,RELIANCE.NS,2348.00,2311.00,2318.00,2326.95,2371.73,2431.82,2277.27,2526.28,2217.18,FALSE
2023-02-03,RELIANCE.NS,2349.00,2293.00,2349.00,2329.00,2371.73,2431.82,2277.27,2526.28,2217.18,FALSE
2023-02-06,RELIANCE.NS,2321.00,2305.80,2315.00,2311.45,2336.55,2380.10,2285.45,2431.20,2241.90,FALSE
2023-02-07,RELIANCE.NS,2327.40,2293.00,2312.00,2305.90,2336.55,2380.10,2285.45,2431.20,2241.90,FALSE
2023-02-08,RELIANCE.NS,2359.90,2307.00,2313.00,2351.95,2336.55,2380.10,2285.45,2431.20,2241.90,FALSE
2023-02-09,RELIANCE.NS,2370.85,2334.00,2353.45,2356.05,2336.55,2380.10,2285.45,2431.20,2241.90,FALSE
2023-02-10,RELIANCE.NS,2354.90,2321.30,2354.90,2336.65,2336.55,2380.10,2285.45,2431.20,2241.90,FALSE
2023-02-13,RELIANCE.NS,2350.00,2313.55,2340.20,2323.35,2333.50,2374.00,2296.15,2411.35,2255.65,FALSE
2023-02-14,RELIANCE.NS,2381.90,2323.65,2329.95,2378.10,2333.50,2374.00,2296.15,2411.35,2255.65,FALSE
2023-02-15,RELIANCE.NS,2437.20,2373.00,2376.00,2431.95,2333.50,2374.00,2296.15,2411.35,2255.65,FALSE
2023-02-16,RELIANCE.NS,2463.80,2425.05,2449.45,2430.05,2333.50,2374.00,2296.15,2411.35,2255.65,FALSE
2023-02-17,RELIANCE.NS,2447.50,2410.60,2420.00,2440.20,2333.50,2374.00,2296.15,2411.35,2255.65,FALSE
2023-02-20,RELIANCE.NS,2449.75,2410.10,2445.00,2414.40,2405.85,2498.15,2347.90,2556.10,2255.60,FALSE
2023-02-21,RELIANCE.NS,2446.80,2412.35,2424.00,2434.10,2405.85,2498.15,2347.90,2556.10,2255.60,FALSE
2023-02-22,RELIANCE.NS,2430.00,2375.05,2425.95,2378.90,2405.85,2498.15,2347.90,2556.10,2255.60,FALSE
2023-02-23,RELIANCE.NS,2394.75,2361.35,2378.00,2367.50,2405.85,2498.15,2347.90,2556.10,2255.60,FALSE
2023-02-24,RELIANCE.NS,2396.15,2368.00,2372.00,2383.70,2405.85,2498.15,2347.90,2556.10,2255.60,FALSE
2023-02-27,RELIANCE.NS,2389.65,2351.70,2382.00,2367.85,2398.27,2435.18,2346.78,2486.67,2309.87,FALSE
2023-02-28,RELIANCE.NS,2367.00,2313.65,2356.10,2322.55,2398.27,2435.18,2346.78,2486.67,2309.87,FALSE
2023-03-01,RELIANCE.NS,2345.50,2323.25,2344.00,2343.90,2398.27,2435.18,2346.78,2486.67,2309.87,FALSE
2023-03-02,RELIANCE.NS,2351.65,2321.60,2337.00,2326.05,2398.27,2435.18,2346.78,2486.67,2309.87,FALSE
2023-03-03,RELIANCE.NS,2393.45,2341.55,2349.15,2385.40,2398.27,2435.18,2346.78,2486.67,2309.87,FALSE
2023-03-06,RELIANCE.NS,2424.60,2400.00,2400.00,2408.70,2364.17,2414.68,2334.88,2443.97,2284.37,FALSE
2023-03-08,RELIANCE.NS,2419.00,2385.00,2408.70,2417.35,2364.17,2414.68,2334.88,2443.97,2284.37,FALSE
2023-03-09,RELIANCE.NS,2416.90,2355.10,2416.00,2359.25,2364.17,2414.68,2334.88,2443.97,2284.37,FALSE
2023-03-10,RELIANCE.NS,2344.00,2315.05,2341.50,2322.70,2364.17,2414.68,2334.88,2443.97,2284.37,FALSE
2023-03-13,RELIANCE.NS,2344.00,2275.00,2329.00,2284.50,2354.12,2393.18,2283.63,2463.67,2244.57,FALSE
2023-03-14,RELIANCE.NS,2304.95,2269.05,2280.00,2275.95,2354.12,2393.18,2283.63,2463.67,2244.57,FALSE
2023-03-15,RELIANCE.NS,2298.30,2227.40,2284.10,2237.05,2354.12,2393.18,2283.63,2463.67,2244.57,FALSE
2023-03-16,RELIANCE.NS,2254.00,2202.20,2243.00,2225.90,2354.12,2393.18,2283.63,2463.67,2244.57,FALSE
2023-03-17,RELIANCE.NS,2251.95,2212.70,2244.75,2223.10,2354.12,2393.18,2283.63,2463.67,2244.57,FALSE
2023-03-20,RELIANCE.NS,2220.00,2180.00,2215.00,2201.25,2256.43,2310.67,2168.87,2398.23,2114.63,FALSE
2023-03-21,RELIANCE.NS,2274.00,2217.00,2218.95,2269.70,2256.43,2310.67,2168.87,2398.23,2114.63,FALSE
2023-03-22,RELIANCE.NS,2291.45,2270.00,2285.00,2276.60,2256.43,2310.67,2168.87,2398.23,2114.63,FALSE
2023-03-23,RELIANCE.NS,2269.90,2243.05,2268.00,2247.80,2256.43,2310.67,2168.87,2398.23,2114.63,FALSE
2023-03-24,RELIANCE.NS,2250.00,2198.00,2245.25,2203.30,2256.43,2310.67,2168.87,2398.23,2114.63,FALSE
2023-03-27,RELIANCE.NS,2254.00,2200.20,2217.50,2237.55,2224.92,2269.83,2158.38,2336.37,2113.47,FALSE
2023-03-28,RELIANCE.NS,2256.50,2237.00,2245.00,2248.00,2224.92,2269.83,2158.38,2336.37,2113.47,FALSE
2023-03-29,RELIANCE.NS,2244.80,2211.10,2239.00,2234.70,2224.92,2269.83,2158.38,2336.37,2113.47,FALSE
2023-03-31,RELIANCE.NS,2343.45,2254.70,2255.00,2331.05,2224.92,2269.83,2158.38,2336.37,2113.47,TRUE
2023-04-03,RELIANCE.NS,2349.00,2315.00,2345.00,2331.45,2291.57,2382.93,2239.68,2434.82,2148.32,FALSE
2023-04-05,RELIANCE.NS,2348.00,2308.55,2348.00,2325.85,2291.57,2382.93,2239.68,2434.82,2148.32,FALSE
2023-04-06,RELIANCE.NS,2354.00,2318.15,2318.15,2341.45,2291.57,2382.93,2239.68,2434.82,2148.32,FALSE
2023-04-10,RELIANCE.NS,2350.40,2321.55,2350.00,2324.85,2334.67,2360.78,2315.33,2380.12,2289.22,FALSE
2023-04-11,RELIANCE.NS,2341.00,2324.05,2334.00,2336.35,2334.67,2360.78,2315.33,2380.12,2289.22,FALSE
2023-04-12,RELIANCE.NS,2367.80,2330.05,2336.35,2346.65,2334.67,2360.78,2315.33,2380.12,2289.22,FALSE
2023-04-13,RELIANCE.NS,2365.80,2342.00,2353.00,2355.50,2334.67,2360.78,2315.33,2380.12,2289.22,FALSE
2023-04-17,RELIANCE.NS,2424.95,2349.05,2424.95,2367.45,2348.28,2375.02,2328.77,2394.53,2302.03,FALSE
2023-04-18,RELIANCE.NS,2377.00,2326.00,2377.00,2340.35,2348.28,2375.02,2328.77,2394.53,2302.03,FALSE
2023-04-19,RELIANCE.NS,2357.90,2332.20,2339.05,2352.00,2348.28,2375.02,2328.77,2394.53,2302.03,FALSE
2023-04-20,RELIANCE.NS,2359.00,2332.10,2354.10,2346.05,2348.28,2375.02,2328.77,2394.53,2302.03,FALSE
2023-04-21,RELIANCE.NS,2361.00,2336.40,2350.65,2349.00,2348.28,2375.02,2328.77,2394.53,2302.03,FALSE
2023-04-24,RELIANCE.NS,2380.90,2348.00,2375.00,2358.00,2366.65,2407.30,2308.35,2465.60,2267.70,FALSE
2023-04-25,RELIANCE.NS,2380.60,2350.50,2366.00,2376.05,2366.65,2407.30,2308.35,2465.60,2267.70,FALSE
2023-04-26,RELIANCE.NS,2386.10,2354.05,2379.00,2362.10,2366.65,2407.30,2308.35,2465.60,2267.70,FALSE
2023-04-27,RELIANCE.NS,2384.00,2364.00,2375.00,2377.05,2366.65,2407.30,2308.35,2465.60,2267.70,FALSE
2023-04-28,RELIANCE.NS,2423.90,2381.75,2382.00,2420.50,2366.65,2407.30,2308.35,2465.60,2267.70,FALSE
2023-05-02,RELIANCE.NS,2445.80,2428.10,2436.20,2441.05,2397.47,2446.93,2371.03,2473.37,2321.57,FALSE
2023-05-03,RELIANCE.NS,2445.00,2413.05,2445.00,2420.10,2397.47,2446.93,2371.03,2473.37,2321.57,FALSE
2023-05-04,RELIANCE.NS,2452.85,2414.60,2421.15,2448.00,2397.47,2446.93,2371.03,2473.37,2321.57,FALSE
2023-05-05,RELIANCE.NS,2461.35,2436.00,2441.00,2441.75,2397.47,2446.93,2371.03,2473.37,2321.57,FALSE
2023-05-08,RELIANCE.NS,2483.65,2444.15,2450.00,2471.90,2438.72,2464.38,2416.08,2487.02,2390.42,FALSE
2023-05-09,RELIANCE.NS,2486.80,2463.25,2475.00,2479.55,2438.72,2464.38,2416.08,2487.02,2390.42,FALSE
2023-05-10,RELIANCE.NS,2499.85,2481.20,2490.00,2496.60,2438.72,2464.38,2416.08,2487.02,2390.42,FALSE
2023-05-11,RELIANCE.NS,2509.50,2476.55,2498.95,2480.30,2438.72,2464.38,2416.08,2487.02,2390.42,FALSE
2023-05-12,RELIANCE.NS,2487.40,2456.50,2469.80,2484.35,2438.72,2464.38,2416.08,2487.02,2390.42,FALSE
2023-05-15,RELIANCE.NS,2504.55,2473.15,2489.90,2489.25,2479.33,2514.52,2449.17,2544.68,2413.98,FALSE
2023-05-16,RELIANCE.NS,2499.60,2450.15,2494.00,2453.80,2479.33,2514.52,2449.17,2544.68,2413.98,FALSE
2023-05-17,RELIANCE.NS,2465.00,2429.00,2463.00,2439.30,2479.33,2514.52,2449.17,2544.68,2413.98,FALSE
2023-05-18,RELIANCE.NS,2457.00,2427.15,2449.55,2434.05,2479.33,2514.52,2449.17,2544.68,2413.98,FALSE
2023-05-19,RELIANCE.NS,2445.95,2418.85,2434.05,2441.95,2479.33,2514.52,2449.17,2544.68,2413.98,FALSE
2023-05-22,RELIANCE.NS,2466.00,2432.35,2435.00,2455.00,2455.12,2491.38,2405.68,2540.82,2369.42,FALSE
2023-05-23,RELIANCE.NS,2468.00,2451.45,2460.65,2454.55,2455.12,2491.38,2405.68,2540.82,2369.42,FALSE
2023-05-24,RELIANCE.NS,2464.00,2433.45,2445.90,2440.25,2455.12,2491.38,2405.68,2540.82,2369.42,FALSE
2023-05-25,RELIANCE.NS,2449.00,2416.05,2433.90,2439.95,2455.12,2491.38,2405.68,2540.82,2369.42,FALSE
2023-05-26,RELIANCE.NS,2509.00,2450.75,2458.00,2506.50,2455.12,2491.38,2405.68,2540.82,2369.42,FALSE
2023-05-29,RELIANCE.NS,2530.00,2507.20,2521.00,2520.60,2477.18,2538.32,2445.37,2570.13,2384.23,FALSE
2023-05-30,RELIANCE.NS,2537.70,2514.35,2520.60,2519.95,2477.18,2538.32,2445.37,2570.13,2384.23,FALSE
2023-05-31,RELIANCE.NS,2509.85,2461.00,2500.00,2469.90,2477.18,2538.32,2445.37,2570.13,2384.23,FALSE
2023-06-01,RELIANCE.NS,2484.90,2458.00,2480.15,2463.25,2477.18,2538.32,2445.37,2570.13,2384.23,FALSE
2023-06-02,RELIANCE.NS,2482.85,2451.00,2471.00,2455.20,2477.18,2538.32,2445.37,2570.13,2384.23,FALSE
2023-06-05,RELIANCE.NS,2483.75,2458.45,2467.20,2477.25,2481.30,2511.60,2424.90,2568.00,2394.60,FALSE
2023-06-06,RELIANCE.NS,2487.70,2462.00,2483.45,2479.35,2481.30,2511.60,2424.90,2568.00,2394.60,FALSE
2023-06-07,RELIANCE.NS,2500.00,2472.60,2487.00,2498.15,2481.30,2511.60,2424.90,2568.00,2394.60,FALSE
2023-06-08,RELIANCE.NS,2516.85,2491.00,2506.00,2499.65,2481.30,2511.60,2424.90,2568.00,2394.60,FALSE
2023-06-09,RELIANCE.NS,2508.55,2478.00,2507.00,2481.95,2481.30,2511.60,2424.90,2568.00,2394.60,FALSE
2023-06-12,RELIANCE.NS,2489.20,2465.00,2475.50,2484.15,2485.75,2513.05,2454.65,2544.15,2427.35,FALSE
2023-06-13,RELIANCE.NS,2523.45,2486.25,2495.00,2520.85,2485.75,2513.05,2454.65,2544.15,2427.35,FALSE
2023-06-14,RELIANCE.NS,2555.00,2517.00,2521.00,2551.85,2485.75,2513.05,2454.65,2544.15,2427.35,FALSE
2023-06-15,RELIANCE.NS,2562.55,2535.50,2551.80,2552.55,2485.75,2513.05,2454.65,2544.15,2427.35,FALSE
2023-06-16,RELIANCE.NS,2582.40,2560.20,2560.20,2577.40,2485.75,2513.05,2454.65,2544.15,2427.35,FALSE
2023-06-19,RELIANCE.NS,2584.00,2542.65,2584.00,2551.80,2541.60,2618.20,2500.80,2659.00,2424.20,FALSE
2023-06-20,RELIANCE.NS,2564.00,2535.00,2547.55,2557.10,2541.60,2618.20,2500.80,2659.00,2424.20,FALSE
2023-06-21,RELIANCE.NS,2569.85,2548.00,2557.00,2564.30,2541.60,2618.20,2500.80,2659.00,2424.20,FALSE
2023-06-22,RELIANCE.NS,2573.30,2532.00,2556.00,2535.50,2541.60,2618.20,2500.80,2659.00,2424.20,FALSE
2023-06-23,RELIANCE.NS,2533.40,2512.00,2528.90,2514.75,2541.60,2618.20,2500.80,2659.00,2424.20,FALSE
2023-06-26,RELIANCE.NS,2515.40,2488.70,2507.00,2495.55,2536.92,2561.83,2489.83,2608.92,2464.92,FALSE
2023-06-27,RELIANCE.NS,2509.50,2486.65,2496.55,2496.45,2536.92,2561.83,2489.83,2608.92,2464.92,FALSE
2023-06-28,RELIANCE.NS,2496.45,2496.45,2496.45,2496.45,2536.92,2561.83,2489.83,2608.92,2464.92,FALSE
2023-06-30,RELIANCE.NS,2556.65,2533.45,2546.40,2550.25,2536.92,2561.83,2489.83,2608.92,2464.92,FALSE
2023-07-03,RELIANCE.NS,2622.00,2555.35,2558.05,2615.70,2531.18,2575.72,2505.72,2601.18,2461.18,TRUE
2023-07-04,RELIANCE.NS,2625.00,2573.25,2625.00,2588.75,2531.18,2575.72,2505.72,2601.18,2461.18,FALSE
2023-07-05,RELIANCE.NS,2609.00,2575.80,2609.00,2584.50,2531.18,2575.72,2505.72,2601.18,2461.18,FALSE
2023-07-06,RELIANCE.NS,2644.45,2576.05,2576.05,2638.75,2531.18,2575.72,2505.72,2601.18,2461.18,FALSE
2023-07-07,RELIANCE.NS,2664.95,2628.00,2635.00,2633.60,2531.18,2575.72,2505.72,2601.18,2461.18,FALSE
2023-07-10,RELIANCE.NS,2756.00,2675.00,2688.90,2735.05,2617.97,2680.58,2570.98,2727.57,2508.37,TRUE
2023-07-11,RELIANCE.NS,2770.00,2737.60,2752.90,2764.70,2617.97,2680.58,2570.98,2727.57,2508.37,FALSE
2023-07-12,RELIANCE.NS,2802.00,2761.65,2766.30,2767.75,2617.97,2680.58,2570.98,2727.57,2508.37,FALSE
2023-07-13,RELIANCE.NS,2799.00,2737.25,2783.90,2743.00,2617.97,2680.58,2570.98,2727.57,2508.37,FALSE
2023-07-14,RELIANCE.NS,2760.90,2725.10,2750.00,2740.70,2617.97,2680.58,2570.98,2727.57,2508.37,FALSE
2023-07-17,RELIANCE.NS,2815.05,2728.00,2747.00,2796.70,2739.23,2803.47,2676.47,2866.23,2612.23,FALSE
2023-07-18,RELIANCE.NS,2837.45,2793.00,2817.00,2820.45,2739.23,2803.47,2676.47,2866.23,2612.23,FALSE
2023-07-19,RELIANCE.NS,2856.00,2797.00,2830.00,2841.85,2739.23,2803.47,2676.47,2866.23,2612.23,FALSE
2023-07-20,RELIANCE.NS,2630.95,2580.00,2580.00,2619.85,2739.23,2803.47,2676.47,2866.23,2612.23,FALSE
2023-07-21,RELIANCE.NS,2614.90,2523.60,2609.00,2538.75,2739.23,2803.47,2676.47,2866.23,2612.23,FALSE
2023-07-24,RELIANCE.NS,2514.95,2469.30,2481.00,2487.40,2639.45,2755.30,2422.90,2971.85,2307.05,FALSE
2023-07-25,RELIANCE.NS,2505.20,2480.00,2494.00,2485.80,2639.45,2755.30,2422.90,2971.85,2307.05,FALSE
2023-07-26,RELIANCE.NS,2547.00,2485.00,2485.00,2526.20,2639.45,2755.30,2422.90,2971.85,2307.05,FALSE
2023-07-27,RELIANCE.NS,2537.65,2490.35,2534.05,2502.70,2639.45,2755.30,2422.90,2971.85,2307.05,FALSE
2023-07-28,RELIANCE.NS,2542.85,2500.55,2512.05,2527.85,2639.45,2755.30,2422.90,2971.85,2307.05,FALSE
2023-07-31,RELIANCE.NS,2553.90,2517.95,2527.85,2549.25,2514.72,2560.13,2482.43,2592.42,2437.02,FALSE
2023-08-01,RELIANCE.NS,2559.00,2505.30,2555.00,2513.20,2514.72,2560.13,2482.43,2592.42,2437.02,FALSE
2023-08-02,RELIANCE.NS,2512.00,2463.60,2509.20,2486.35,2514.72,2560.13,2482.43,2592.42,2437.02,FALSE
2023-08-03,RELIANCE.NS,2500.90,2458.05,2475.30,2475.90,2514.72,2560.13,2482.43,2592.42,2437.02,FALSE
2023-08-04,RELIANCE.NS,2516.00,2471.60,2498.80,2509.55,2514.72,2560.13,2482.43,2592.42,2437.02,FALSE
2023-08-07,RELIANCE.NS,2528.40,2505.00,2521.00,2523.85,2508.87,2559.68,2458.73,2609.82,2407.92,FALSE
2023-08-08,RELIANCE.NS,2534.45,2499.55,2528.00,2508.65,2508.87,2559.68,2458.73,2609.82,2407.92,FALSE
2023-08-09,RELIANCE.NS,2529.00,2481.10,2504.85,2525.20,2508.87,2559.68,2458.73,2609.82,2407.92,FALSE
2023-08-10,RELIANCE.NS,2550.00,2508.45,2524.95,2536.45,2508.87,2559.68,2458.73,2609.82,2407.92,FALSE
2023-08-11,RELIANCE.NS,2558.85,2512.35,2532.45,2547.15,2508.87,2559.68,2458.73,2609.82,2407.92,FALSE
2023-08-14,RELIANCE.NS,2582.30,2525.00,2539.00,2577.25,2529.03,2576.97,2499.22,2606.78,2451.28,FALSE
2023-08-16,RELIANCE.NS,2582.80,2551.00,2551.00,2575.15,2529.03,2576.97,2499.22,2606.78,2451.28,FALSE
2023-08-17,RELIANCE.NS,2578.10,2532.85,2567.10,2538.00,2529.03,2576.97,2499.22,2606.78,2451.28,FALSE
2023-08-18,RELIANCE.NS,2577.60,2508.55,2531.25,2556.80,2529.03,2576.97,2499.22,2606.78,2451.28,FALSE
2023-08-21,RELIANCE.NS,2555.45,2515.65,2539.95,2520.00,2549.38,2590.22,2515.97,2623.63,2475.13,FALSE
2023-08-22,RELIANCE.NS,2537.95,2499.00,2516.90,2519.40,2549.38,2590.22,2515.97,2623.63,2475.13,FALSE
2023-08-23,RELIANCE.NS,2542.85,2516.95,2524.20,2522.20,2549.38,2590.22,2515.97,2623.63,2475.13,FALSE
2023-08-24,RELIANCE.NS,2539.90,2471.00,2539.90,2479.80,2549.38,2590.22,2515.97,2623.63,2475.13,FALSE
2023-08-25,RELIANCE.NS,2505.00,2442.60,2456.00,2468.35,2549.38,2590.22,2515.97,2623.63,2475.13,FALSE
2023-08-28,RELIANCE.NS,2484.00,2431.10,2472.00,2443.75,2488.80,2535.00,2422.15,2601.65,2375.95,FALSE
2023-08-29,RELIANCE.NS,2453.45,2408.15,2452.05,2420.35,2488.80,2535.00,2422.15,2601.65,2375.95,FALSE
2023-08-30,RELIANCE.NS,2443.00,2415.00,2432.00,2418.05,2488.80,2535.00,2422.15,2601.65,2375.95,FALSE
2023-08-31,RELIANCE.NS,2425.00,2399.90,2423.00,2407.00,2488.80,2535.00,2422.15,2601.65,2375.95,FALSE
2023-01-02,TCS.NS,3266.85,3235.20,3261.00,3261.45,,,,,,FALSE
2023-01-03,TCS.NS,3320.00,3245.30,3252.00,3311.35,,,,,,FALSE
2023-01-04,TCS.NS,3327.35,3286.20,3306.70,3314.65,,,,,,FALSE
2023-01-05,TCS.NS,3337.30,3281.95,3330.20,3311.10,,,,,,FALSE
2023-01-06,TCS.NS,3301.55,3200.00,3300.00,3211.55,,,,,,FALSE
2023-01-09,TCS.NS,3327.00,3221.15,3229.00,3319.95,3249.62,3299.23,3161.93,3386.92,3112.32,FALSE
2023-01-10,TCS.NS,3298.00,3230.10,3285.00,3286.40,3249.62,3299.23,3161.93,3386.92,3112.32,FALSE
2023-01-11,TCS.NS,3349.50,3271.15,3290.10,3328.70,3249.62,3299.23,3161.93,3386.92,3112.32,TRUE
2023-01-12,TCS.NS,3350.00,3315.55,3329.00,3334.35,3249.62,3299.23,3161.93,3386.92,3112.32,FALSE
2023-01-13,TCS.NS,3379.00,3305.00,3342.90,3374.55,3249.62,3299.23,3161.93,3386.92,3112.32,FALSE
2023-01-16,TCS.NS,3353.00,3298.05,3317.00,3334.05,3324.90,3428.65,3270.80,3482.75,3167.05,FALSE
2023-01-17,TCS.NS,3381.80,3321.00,3330.00,3378.40,3324.90,3428.65,3270.80,3482.75,3167.05,FALSE
2023-01-18,TCS.NS,3408.95,3372.25,3380.00,3390.00,3324.90,3428.65,3270.80,3482.75,3167.05,FALSE
2023-01-19,TCS.NS,3387.00,3361.00,3380.00,3373.10,3324.90,3428.65,3270.80,3482.75,3167.05,FALSE
2023-01-20,TCS.NS,3394.65,3355.60,3365.00,3363.10,3324.90,3428.65,3270.80,3482.75,3167.05,FALSE
2023-01-23,TCS.NS,3419.00,3355.60,3388.00,3414.90,3356.70,3415.35,3304.45,3467.60,3245.80,FALSE
2023-01-24,TCS.NS,3451.95,3417.30,3425.00,3436.30,3356.70,3415.35,3304.45,3467.60,3245.80,FALSE
2023-01-25,TCS.NS,3435.00,3405.00,3425.30,3429.75,3356.70,3415.35,3304.45,3467.60,3245.80,FALSE
2023-01-27,TCS.NS,3446.00,3382.30,3426.00,3411.05,3356.70,3415.35,3304.45,3467.60,3245.80,FALSE
2023-01-30,TCS.NS,3458.45,3385.55,3420.00,3433.65,3406.20,3456.80,3360.45,3502.55,3309.85,FALSE
2023-01-31,TCS.NS,3449.00,3351.00,3449.00,3358.70,3406.20,3456.80,3360.45,3502.55,3309.85,FALSE
2023-02-01,TCS.NS,3419.00,3355.00,3363.00,3408.35,3406.20,3456.80,3360.45,3502.55,3309.85,FALSE
2023-02-02,TCS.NS,3469.00,3420.10,3427.00,3460.40,3406.20,3456.80,3360.45,3502.55,3309.85,FALSE
2023-02-03,TCS.NS,3504.00,3452.90,3504.00,3482.30,3406.20,3456.80,3360.45,3502.55,3309.85,FALSE
2023-02-06,TCS.NS,3473.15,3436.85,3473.15,3459.95,3445.77,3540.53,3387.53,3598.77,3292.77,FALSE
2023-02-07,TCS.NS,3493.00,3461.40,3468.90,3472.55,3445.77,3540.53,3387.53,3598.77,3292.77,FALSE
2023-02-08,TCS.NS,3539.90,3478.05,3478.05,3520.10,3445.77,3540.53,3387.53,3598.77,3292.77,FALSE
2023-02-09,TCS.NS,3547.60,3505.30,3515.00,3540.85,3445.77,3540.53,3387.53,3598.77,3292.77,FALSE
2023-02-10,TCS.NS,3542.35,3508.15,3520.00,3537.55,3445.77,3540.53,3387.53,3598.77,3292.77,FALSE
2023-02-13,TCS.NS,3549.00,3473.40,3549.00,3482.40,3507.33,3577.82,3467.07,3618.08,3396.58,FALSE
2023-02-14,TCS.NS,3524.85,3495.00,3505.00,3500.10,3507.33,3577.82,3467.07,3618.08,3396.58,FALSE
2023-02-15,TCS.NS,3526.00,3460.15,3487.00,3520.65,3507.33,3577.82,3467.07,3618.08,3396.58,FALSE
2023-02-16,TCS.NS,3575.00,3527.00,3527.20,3558.05,3507.33,3577.82,3467.07,3618.08,3396.58,FALSE
2023-02-17,TCS.NS,3538.90,3490.00,3526.15,3501.15,3507.33,3577.82,3467.07,3618.08,3396.58,FALSE
2023-02-20,TCS.NS,3522.00,3475.05,3502.00,3487.30,3512.10,3564.05,3449.20,3626.95,3397.25,FALSE
2023-02-21,TCS.NS,3508.90,3444.75,3494.00,3451.00,3512.10,3564.05,3449.20,3626.95,3397.25,FALSE
2023-02-22,TCS.NS,3447.00,3395.00,3414.95,3401.55,3512.10,3564.05,3449.20,3626.95,3397.25,FALSE
2023-02-23,TCS.NS,3452.40,3408.00,3421.00,3413.80,3512.10,3564.05,3449.20,3626.95,3397.25,FALSE
2023-02-24,TCS.NS,3433.95,3382.30,3422.50,3400.45,3512.10,3564.05,3449.20,3626.95,3397.25,FALSE
2023-02-27,TCS.NS,3390.00,3316.00,3390.00,3331.85,3434.92,3487.53,3347.83,3574.62,3295.22,FALSE
2023-02-28,TCS.NS,3392.00,3299.90,3328.50,3312.85,3434.92,3487.53,3347.83,3574.62,3295.22,FALSE
2023-03-01,TCS.NS,3389.00,3315.00,3323.00,3385.70,3434.92,3487.53,3347.83,3574.62,3295.22,FALSE
2023-03-02,TCS.NS,3369.90,3318.00,3361.00,3321.45,3434.92,3487.53,3347.83,3574.62,3295.22,FALSE
2023-03-03,TCS.NS,3358.00,3331.10,3354.00,3342.15,3434.92,3487.53,3347.83,3574.62,3295.22,FALSE
2023-03-06,TCS.NS,3404.95,3359.00,3361.90,3371.85,3344.68,3389.47,3297.37,3436.78,3252.58,FALSE
2023-03-08,TCS.NS,3396.00,3330.85,3364.00,3390.40,3344.68,3389.47,3297.37,3436.78,3252.58,FALSE
2023-03-09,TCS.NS,3385.00,3330.85,3385.00,3336.85,3344.68,3389.47,3297.37,3436.78,3252.58,FALSE
2023-03-10,TCS.NS,3337.25,3290.00,3312.90,3331.00,3344.68,3389.47,3297.37,3436.78,3252.58,FALSE
