Date,Symbol,High,Low,Open,Close,PP,R1,S1,R2,S2,Breakout_R1
2023-08-23,HCLTECH.NS,1195.0,1178.65,1192.95,1182.5,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,False
2023-08-24,HCLTECH.NS,1189.0,1169.0,1188.95,1171.25,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,False
2023-08-25,HCLTECH.NS,1170.8,1150.0,1165.0,1153.95,1171.3166666666666,1188.6333333333332,1156.3833333333332,1203.5666666666666,1139.0666666666666,False
2023-08-28,HCLTECH.NS,1159.7,1139.3,1155.0,1146.45,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,False
2023-08-29,HCLTECH.NS,1163.3,1148.3,1153.9,1157.55,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,False
2023-08-30,HCLTECH.NS,1175.15,1161.65,1166.0,1170.5,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,False
2023-08-31,HCLTECH.NS,1188.1,1165.9,1179.5,1172.15,1166.3166666666666,1182.6333333333332,1137.6333333333332,1211.3166666666666,1121.3166666666666,False
2023-01-02,ASIANPAINT.NS,3087.9,3021.0,3087.9,3047.25,,,,,,False
2023-01-03,ASIANPAINT.NS,3059.95,3025.0,3047.0,3028.25,,,,,,False
2023-01-04,ASIANPAINT.NS,3050.0,3001.55,3035.0,3016.85,,,,,,False
2023-01-05,ASIANPAINT.NS,3046.6,2995.4,3039.55,3004.35,,,,,,False
2023-01-06,ASIANPAINT.NS,3023.5,2952.0,3010.0,2978.4,,,,,,False
2023-01-09,ASIANPAINT.NS,3017.65,2951.0,2993.3,2984.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,False
2023-01-10,ASIANPAINT.NS,2985.0,2952.2,2984.15,2960.35,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,False
2023-01-11,ASIANPAINT.NS,2974.9,2935.0,2974.9,2940.4,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,False
2023-01-12,ASIANPAINT.NS,2939.85,2896.0,2939.0,2915.95,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,False
2023-01-13,ASIANPAINT.NS,2925.0,2871.75,2925.0,2909.15,3006.1,3060.2,2924.2999999999997,3142.0,2870.2,False
2023-01-16,ASIANPAINT.NS,2929.6,2896.0,2925.0,2916.05,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,False
2023-01-17,ASIANPAINT.NS,2944.85,2911.15,2925.0,2940.9,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,False
2023-01-18,ASIANPAINT.NS,2960.0,2929.35,2947.95,2945.25,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,False
2023-01-19,ASIANPAINT.NS,2973.6,2843.6,2954.9,2866.15,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,False
2023-01-20,ASIANPAINT.NS,2848.0,2781.0,2848.0,2787.8,2932.85,2993.95,2848.0499999999997,3078.75,2786.95,False
2023-01-23,ASIANPAINT.NS,2800.0,2767.85,2800.0,2784.45,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,False
2023-01-24,ASIANPAINT.NS,2827.1,2784.45,2795.0,2810.6,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,False
2023-01-25,ASIANPAINT.NS,2811.0,2767.1,2810.9,2775.0,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,False
2023-01-27,ASIANPAINT.NS,2772.85,2685.85,2766.6,2722.65,2847.466666666667,2913.9333333333343,2721.3333333333344,3040.066666666667,2654.8666666666672,False
2023-01-30,ASIANPAINT.NS,2776.0,2696.25,2724.0,2766.2,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,False
2023-01-31,ASIANPAINT.NS,2779.95,2718.05,2760.0,2725.85,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,False
2023-02-01,ASIANPAINT.NS,2778.0,2704.8,2749.8,2743.75,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,False
2023-02-02,ASIANPAINT.NS,2741.0,2694.0,2741.0,2705.65,2745.2000000000003,2804.5500000000006,2663.3000000000006,2886.4500000000003,2603.9500000000003,False
